product_id,tot_consum_loss,mark_size
5334814,2806608,10
5695244,537127,10
5380764,677742,14
5411093,832827,15
5547653,1440552,15
2594089,191676,2
3480489,28861,2
3480490,1209,2
3633802,131740,2
4653679,11913,2
4657534,14321,2
4735550,38456,2
5473627,769602,20
1537955,1320121,6
2430737,948828,6
4716863,1717885.24,6
5334815,2900444,7
