product_id,tot_consum_loss,mark_size,normalized_tcl,region,product,market_type,tcl_upper,flagged,excess_amount,excess_pct
2923213,54900,2,0.3054260251880448,se,headphones,a_markets,3.94570603859682,FALSE,-3.640280013408775,-92.25928079283217
3757285,37550.11,2,0.20890311188841262,se,headphones,a_markets,3.94570603859682,FALSE,-3.7368029267084073,-94.70555814739045
4551779,19426.54,2,0.10807597259301566,se,headphones,a_markets,3.94570603859682,FALSE,-3.837630066003804,-97.26092183411996
5088793,34216.36,2,0.1903564085829364,se,headphones,a_markets,3.94570603859682,FALSE,-3.7553496300138836,-95.1756059189186
5538943,110810.53,2,0.6164739476663131,se,headphones,a_markets,3.94570603859682,FALSE,-3.329232090930507,-84.37608018347092
5566101,43008,2,0.23926707634403332,se,headphones,a_markets,3.94570603859682,FALSE,-3.7064389622527867,-93.93601363093126
5599507,10832.12,2,0.06026250193005326,se,headphones,a_markets,3.94570603859682,FALSE,-3.8854435366667666,-98.47270675157837
3237125,1079076,3,6.003240319778044,se,headphones,a_markets,3.81484879810254,TRUE,2.188391521675504,57.365091973343304
3294685,1556601,3,8.659862590778427,se,headphones,a_markets,3.81484879810254,TRUE,4.845013792675887,127.00408454158759
3751683,106429.09,3,0.5920986142637648,se,headphones,a_markets,3.81484879810254,FALSE,-3.2227501838387753,-84.47910662781007
4247950,66177.47,3,0.3681661497104022,se,headphones,a_markets,3.81484879810254,FALSE,-3.446682648392138,-90.34912864977706
4860424,55869,3,0.3108168779823474,se,headphones,a_markets,3.81484879810254,FALSE,-3.504031920120193,-91.85244568180674
4932001,57710.16,3,0.32105983209045713,se,headphones,a_markets,3.81484879810254,FALSE,-3.493788966012083,-91.58394345143776
4991090,52515.6,3,0.2921608555257793,se,headphones,a_markets,3.81484879810254,FALSE,-3.522687942576761,-92.34148269071382
5245219,179548.71000000002,3,0.9988861352083963,se,headphones,a_markets,3.81484879810254,FALSE,-2.815962662894144,-73.8158394192391
5269174,88982.98,3,0.4950403987392948,se,headphones,a_markets,3.81484879810254,FALSE,-3.3198083993632452,-87.0233284478923
5308433,219481.9,3,1.2210470731825123,se,headphones,a_markets,3.81484879810254,FALSE,-2.593801724920028,-67.99225505897255
5390939,158944.02000000002,3,0.8842557423681074,se,headphones,a_markets,3.81484879810254,FALSE,-2.9305930557344326,-76.82068702675909
5474788,81865.89000000003,3,0.4554457810779911,se,headphones,a_markets,3.81484879810254,FALSE,-3.359403017024549,-88.06123636395434
5599509,43360,3,0.2412253634272062,se,headphones,a_markets,3.81484879810254,FALSE,-3.573623434675334,-93.676673016577
3237124,199022,4,1.1072221928046457,se,headphones,a_markets,3.83677575677281,FALSE,-2.7295535639681643,-71.14185808617721
3404911,330674.9,4,1.8396488221576357,se,headphones,a_markets,3.83677575677281,FALSE,-1.9971269346151743,-52.05221939514647
3812098,403823,4,2.2465947863299056,se,headphones,a_markets,3.83677575677281,FALSE,-1.5901809704429044,-41.44576256863231
5309431,27623,4,0.15367546618887726,se,headphones,a_markets,3.83677575677281,FALSE,-3.683100290583933,-95.99467167405852
5404130,75670.28,4,0.4209776474547614,se,headphones,a_markets,3.83677575677281,FALSE,-3.4157981093180485,-89.02782768287572
4873977,477875.71,5,2.6585733814064625,se,headphones,a_markets,3.23061167341637,FALSE,-0.5720382920099074,-17.70681065499207
5269376,295429,5,1.6435647576553531,se,headphones,a_markets,3.23061167341637,FALSE,-1.5870469157610168,-49.12527645523907
5377820,83720.99,5,0.46576628780524676,se,headphones,a_markets,3.23061167341637,FALSE,-2.7648453856111233,-85.58272132680375
5032794,57336.56,6,0.3189813773908168,se,headphones,a_markets,3.49020302949285,FALSE,-3.1712216521020333,-90.86066413055728
5032795,73302.6,6,0.4078054964289467,se,headphones,a_markets,3.49020302949285,FALSE,-3.0823975330639035,-88.3157084850676
5082756,26799.71,6,0.14909524410732777,se,headphones,a_markets,3.49020302949285,FALSE,-3.3411077853855224,-95.72817847994956
5285365,120372.98,6,0.6696728747074683,se,headphones,a_markets,3.49020302949285,FALSE,-2.8205301547853816,-80.81278169067498
5404053,166982.09,6,0.9289740624096969,se,headphones,a_markets,3.49020302949285,FALSE,-2.561228967083153,-73.38338043490027
5598263,160289.81,6,0.8917427968387416,se,headphones,a_markets,3.49020302949285,FALSE,-2.5984602326541086,-74.45011681832395
4155763,14746,7,0.08203665150132802,se,headphones,a_markets,3.20972213762966,FALSE,-3.127685486128332,-97.44411983393955
4752130,27522.43,7,0.15311596354127868,se,headphones,a_markets,3.20972213762966,FALSE,-3.056606174088381,-95.22961935719604
5343764,74401.97,7,0.41392163867504833,se,headphones,a_markets,3.20972213762966,FALSE,-2.7958004989546117,-87.1041286152974
5474867,271516.79,7,1.5105335872771777,se,headphones,a_markets,3.20972213762966,FALSE,-1.6991885503524822,-52.938805214064786
5343752,101908.74,11,0.5669504806943881,se,headphones,a_markets,3.47236380736382,FALSE,-2.9054133266694318,-83.67249193497352
4861219,143633,12,0.7990757062993522,se,headphones,a_markets,3.67986018454752,FALSE,-2.880784478248168,-78.28516122284121
